,index,text,istwitterpoem
889,889,"-
Now what can I say
‘bout scotch I haven’t said ’n’
forgotten again?
-
 (scotch)
  ",1
890,890,"Which hand grips
my neck
when I awake?

Trying to twist
me down an
old rutted road.

Holding the
carrot of
comfort
before me.

",1
891,891,"Her foot in my friends backside
Dance is the thief's motion
Baby skinders
Stuck in middle class hell
Learning that youth is lost
©
 

 
 

",1
892,892,"Cloud bank
blue whale beached
on the horizon.

 ",1
893,893,"XXXVI.

I see, but treasure of myself,
The bristling maid, I don't know,
To be within its place
I saw the sunset stood the descend,
And the same white bones grow oft,
Must show the stone.

 ",1
894,894,"hashing rises
the of the once
of a end

 ",1
895,895,"the occupied

hypnotized ~ 
in justice 

   ",1
896,896,"hunter green
shades of the forest
dark enough
to blend in
as still as the tree unmoved
just before the rain
  ",1
897,897,"Things I say,  Things I do, Things i wish to do be say. 
Things I earn , Things I love ,  Things I love and earn. 

",1
898,898,"flawless. aquatic. illegal. 
  ",1
899,899,"The classic car skid
Depends on slightly wet road
And speed of the car
 (skid)    ",1
900,900,"At Sunrise I hear,
so many birds sing and greet,
this new day today!
       ",1
901,901,"30 seconds in
microwave for coffee and
30 second cry

   ",1
902,902,"he holds on
1000 thorns 
to be with 
one rose.. 
his queen... 
  ",1
903,903,"  
O
cruel!
I carry thy
grief but with decency, as at
heart I weep while apparently I smile!    (Urdu poet)",1
904,904,"We hunger for lust
An appetite for embrace
Empty calories

     ",1
905,905,"The siren screams by
Red blood in the dark street
EMT angels
  ",1
906,906,"candy
that sticks 
to the roof of your mouth
that is 
what she is
 ",1
907,907,"Whispering gently in da trees...
They dont listen to me
I tried to help em see
But they undermine me
Forgetting who I be
&amp; where I roam free
Accustomed to violence they see
So I may drown da entire sea
If they refuse me
Or choose to Infect em in love freely

",1
908,908,"  

you  for the crime 
the tree that never bore fruit 
bears a weighted breath 

 ",1
909,909,The Hatter~hides magic wands up his sleeves~& mercurial madness behind a mask~In his wake~are tea leaf traces~on cups of wonder ,1
910,910,"morning veils 
mask-less
they spray
through the old windowpane
and find the dust
I have become
in the corner
 ",1
911,911,  No place for my sins/except my nation//can't play black jack with a  deck/the House always wins,1
912,912,"The vastness of the infinite shining stars and the space between them and beyond closed in on him; he felt claustrophobic, as if he were trapped in a small room, walls pressing against his shoulders. He was losing his very essence.    ",1
913,913,"youre the feed of my souls energy
",1
914,914,"Find your writing head
It almost poetry day
Come on share your words

 
 ",1
915,915,"Today me sardine. Over there sardine has better clothes than me; one beside him ragged. In this tin we same, eaten every day. ",1
916,916,"Eyes watching
Ever present
Peering over
Safety fleeting
Slippery secrets 
Held close
Pending malice
Hangs like fog
 ",1
917,917,"Fly with me
Glide through the air
Wings playfully touching
Fluttering
In a dance of color
Bringing envy to
The birds &amp; bees.
",1
918,918,"a
crow perches
atop a stovepipe
shudders in
bitter cold
stark wind
driven snow
pines for
summer's scraps &amp;
warm nights

 ",1
919,919,"Tint of rose in the sky
the black shadow
of a flying seagull

boughs of a bare tree 
provide perches
for small birds

birds know it
they sang from 3:00 in the morning
in complete darkness

night brings morning
dark brings light
always.

",1
920,920,"Alas, my darling,
We have nothing for each other
except our sighs.
We are terminally ill patients of love.   ",1
921,921,"Love
Just like a knife
Cuts
to the soul
Pain
finally set free
Your love
Makes that knife
feel welcome

",1
922,922,"My shell 
August de seed someone pause
up the embitions

 ",1
923,923,Nights of silence/ when gentle breezes stir/ the sleeping soul.   ,1
924,924,"don't run that one
on me who's living this life
i change into its shadow only
knowing where the moon
swirls above cloud perceiving
at best my own
a wise owl is sitting
in some far away home yes
it does matter

 ",1
925,925,"Patchy papers, minds are thin/ my pale skin, need your flowers   ",1
926,926,"where is God? 
God is in His Maui timeshare 
God is on the internet 
God is an NRA gun advocate

 ",1
927,927,"An artist, writer, /
salesman, huckster and envoy. /
Rest In Peace Stan Lee. /
      ",1
928,928,"A Thirty Song

The moment loves me, though I hear thee bear,
And so they touch the way to stand
The soul that waits in strength and low,
And sing the strength of the bright tree to stay.

  ",1
929,929,"Grey Sky with grey Clouds,
calm and silent the town is,
soon life will make noice...
     ",1
930,930,"His love..

a rare butterfly,

admired
from afar..

- awaiting capture.



",1
931,931,"The secret to getting up in the morning is launching upright before you remember you're alive, and thus condemned, like everybody else.

   ",1
932,932,"Make my murky dreams go wild/make the rain pour between my tears/make the sky plummet upon this lil bed of mine.♥

 ",1
933,933,"Caught ~ 
a glimpse of silver ~ 
in her tumbling hair 
  ",1
934,934,"God of my father’s
God of my mother
God of my siblings
Sisters&amp;Brothers
Reach out your loving arms
In life’s chaos bring charm
Where people are terrified
Bring smiles&amp;then calm
Let the Wild Goose
Of your spirit be released
God of our fathers
To our World bring peace
",1
935,935,"You must be immensely grateful for the joy your pet brings into your life,ed infusion shell knows the way ",1
936,936,"For greedy people life,
is the only way to make,
good you’ll go to hell!
       ",1
937,937,"Put down the razor 
Pick up a pen
Let that ink drip on that paper
Scar them sheets 
Let your heart leak
",1
938,938,"the weight of
wasted potential
clanging rhythmically 
along the length of
my spine.

 
 
",1
939,939,"All the cold cant bring him in
My fingers have worn my sweater thin
The winds have let me down
His ship is sailing out

 ",1
940,940,": 
her eyes stalk salmon 
jump SPLASH! --- ev'ry mouth full 
my tuscan bean soup 
     ",1
941,941,"To know a true self
You must unlearn what you're taught
Reset the ego

     
                ",1
942,942,"silence
is 
violence
on
freedom

poetic singh xx

  ",1
943,943,"Words, with wings ♫ Take flight ♫ Poetry in motion ♫ Let your melodies ♫ Soar ♫  ",1
944,944,"sanity and insanity go hand in hand
for that thin line to reach the other,
only but needs a hand to hover
to a mind that wavers
and a heart of a lover

u are the light in my night
   ",1
945,945,"she has golden teardrops
you can drink
as they fall
us fools we 
stand in line
for the cascade of lovely
 ",1
946,946,"known a blood of pity
and some thing alive and the other was a field of space.
 I don't like the other world and the streets and the trees are gone
and the world was a red blonde in the street
and the bars walked to the street and the sun came down

  ",1
947,947,On a ~ stem of thorns ~ does ~ the flower ~ bloom   ,1
948,948,"The picture
told 1000 tales
of love
amidst the wails.

      ",1
949,949,that chasm ~ would it could keep these thoughts of you ~ away    ,1
950,950,crack of dawn . . . / that birthday feeling / once again |    ,1
951,951,"She
Lit up my sky
Fireworks
With just the
One
Kiss of passion
And
Then you were
Gone

 ",1
952,952,"My heart may know
That it must let go
But that's not the same as knowing how
The hidden things
To which it clings
Are almost part of it now

 ",1
953,953,Little wings of flight- take shape in spite- of the evil lost ones- butterfly’s legs are weak- but that isn’t the point- butter ton on the run- bring me light in a kite in the electric sky  ,1
954,954,"""As long as it has/the word 'long' in it"" -- custom/haiku written, done!       ",1
955,955,"will be sunshine.
will be rainbow.
will be smile.
will be good.

cannot argue each other.
cannot blame each other.

just go straight.

",1
956,956,"

she was grateful
that the five of pentacles
was upside down
making the transition
she knew was coming
easier to deal
with the knowledge
that still
hope was on the way

count 167

 


",1
957,957,"It’s hard
Life
It’s hard
Being nice
It’s hard
Keeping quiet 
It’s hard 
Speaking up
It’s hard 
Knowing when
To say when
Hard drinking 
Every now and then
Hard thinking 
Here we go again 

",1
958,958,"Juggled youth
and who knows old?

     ",1
959,959,".
What is the noise
your dying makes

carried fading
into spaciousness.

",1
960,960,That rivulet ~ of rasam ~ on the contours ~ of a plantain ~ leaf   ,1
961,961,sunlight / fills the garden / with clarity ,1
962,962,"FOUND

Each canvas stretched 
The picture in the mirror 
Caught in a inspired moment
Without thinking
You answer every question. 

 


 

",1
963,963,"

Sometimes you forget to listen...
Slow down... 
Listen and understand


",1
964,964,"His lips cheated on me
With my neck
And thighs
And oh!
How I scolded 
With broken sighs
And breathy cries
 ",1
965,965,"False gods returned to my door
In multitudes and more and more
Faces pressed against my window
Shuttering the world from view
",1
966,966,"the clock tics tocs not 
time not coming not going
nothing to embrace
  
   ",1
967,967,Sparking blue skies ~ her smiles ~ on a corner ~ fallen tear tipped ~ on a stiletto   ,1
968,968,"An Angel
Flapped His Wings
Driving Divine Wind
With Each Beat
Flows Across Rows
Touching Every Seat
All Share In Love There

",1
969,969,"my heart cracked open 
by the pain 
i sit in the sun 
the light pouring in 
golden and warm 

 ",1
970,970,RT day 380 (7/23/2011): soda fizz / swiftly subsiding / breathe it in!  ,1
971,971,"civics lesson ...
living it all 
day by day

  ",1
972,972,"Far
from a
paragon
of
ANYTHING
I just
strive to be
The BEST
version
of ME
And
where I can
spread
Warmth
Light
and Love

 ",1
973,973,"Weird Way Birds Sing
© Surazeus
2020 06 17

                  ",1
974,974,"   
A
tear
though
a drop of
water yet sign
of many crushed
wishes and dreams!",1
975,975," 
Old yet majestic
Queen of Sceptred Isles
adorns her throne
  
For Her Majesty's 90th year",1
976,976,"vagabond. medical. clean. 
  ",1
977,977,"First to rise ~ as even the dogs snore on ~ alone with my coffee ~ and the quiet...
 ",1
978,978,"

she bought a 
for healing purposes
at least that was
what she told her shaman
but
the truth was
she found it pretty
&amp; wasn't that enough

count 158

 


",1
979,979,"I am singing
Of twilight shadows
Where wolf eyes gleam in the night
Levering my heart 
To the chime of a million
Cicadas
Questioning my existence. 

   ",1
980,980,Always something / that the sky / isn't telling us.   ,1
981,981,"O Prospero
your books are drowned 

air is
spirit, is
information

galleons full-sail new
worlds, new galaxies bound.
 ",1
982,982,"All-glorious Presence, by day this desert pit,
Shout not the rein, he heard
The dread doom of your wall!
Holy house of Airlie.  ",1
983,983,"...But you smile, molten Dumb to the past Wrinkly tight Like moving pastel Crippling winds Piercing sand ",1
984,984,Wrote a poem in the comments 4 a like!    ,1
985,985,"   

Path of
the mosquito
Jehovah's Witness.",1
986,986,"silence never
grows faint
alone life
grows inside
and lonely
is only
another night
 ",1
987,987,night clouds / boats / ferrying moonlight / across the clearing sky / i watch with feet / pulled from earth ,1
988,988,What's  up? Get in where you fit in! You don't stop! There's no quitting! But if it doesn't fit you must acquit: . ,1
989,989,"It feels like the world
is meeting the edge of time
everything changing.

",1
990,990,"55. SONGANCET WITH ARGESC.

I knew it might be known to

  ",1
991,991,"Fog along the Blue Ridge

Today there was a fog 
so thick 
even the birds 
couldn't sing through it. 

  """,1
